id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
291295,Vickeys Shop (Shakes and Snacks),Arrah,2.9,20,150,"Indian,Italian",2.04E+13,https://www.swiggy.com/restaurants/vickeys-shop-shakes-and-snacks-maula-bagh-nawada-arrah-291295,"Vickeys Shop (Shakes and Snacks), South Ramna Road , Beside Red Cross Society",Menu/291295.json
131708,Indian Bakery Shop,Asansol,3.5,20,150,"Bakery,Pizzas",1.28E+13,https://www.swiggy.com/restaurants/indian-bakery-shop-s-b-road-puranahat-asansol-131708,"Indian Bakery Shop, Road no 3,Diamond Club Rahmat Nagar Burnpur Asansol",Menu/131708.json
394141,Aayu's Tasty treat,Asansol,3.3,20,150,"Chinese,Indian",2.28E+13,https://www.swiggy.com/restaurants/aayus-tasty-treat-ushagram-kanyapur-asansol-394141,"Aayu's Tasty treat, Gobindapur New Colony, P.O- Kanyapur,P.S- Asansol North, Dist- Paschim Bardhaman, Pin- 713341",Menu/394141.json
349073,Kolkata Ashirwad Biryani,Asansol,3.7,100,200,"Biryani,North Indian",license,https://www.swiggy.com/restaurants/kolkata-ashirwad-biryani-ushagram-shristinagar-asansol-349073,"Kolkata Ashirwad Biryani, SHOP NO- 34, ANANYA SHOPPING COMPLEX LOWER KUMARPUR ASANSOL",Menu/349073.json
132755,Saffron Restaurant,Asansol,3.7,20,500,"North Indian,Indian",1.28E+13,https://www.swiggy.com/restaurants/saffron-restaurant-locality-gobindapur-asansol-132755,"Saffron Restaurant, Vivekananda Restaurant, opposite to Ramkrishna Mission Asansol, Asansol Locality, Asansol",Menu/132755.json
131027,Grill n Bite,Asansol,4.1,50,200,"Burgers,Fast Food",2.28E+13,https://www.swiggy.com/restaurants/grill-n-bite-locality-shristinagar-asansol-131027,"Grill n Bite, shop no-4, Mohini Tower, Shristinagar, Asansol, Asansol Locality, Asansol",Menu/131027.json
262364,Kolkata Arsalan Biryani,Asansol,3.6,100,200,"Biryani,Mughlai",2.28E+13,https://www.swiggy.com/restaurants/kolkata-arsalan-biryani-burnpur-road-munshi-bazar-asansol-262364,"Kolkata Arsalan Biryani, VIVEKANANDA SARANI, BESIDE BANDHAN BANK, APCAR GARDEN, ASANSOL, 713304",Menu/262364.json
132478,Theque,Asansol,3.8,500,400,"Indian,Chinese",1.28E+13,https://www.swiggy.com/restaurants/theque-locality-apcar-garden-asansol-132478,"Theque, BNR More, Gt Road, Asansol - 713301, Opposite Rabindra Bhavan, Asansol Locality, Asansol",Menu/132478.json
428346,Cafe Coffee Day,Asansol,4.2,100,300,"Beverages,Snacks",1.28E+13,https://www.swiggy.com/restaurants/cafe-coffee-day-sentrum-mall-west-bengal-asansol-asansol-428346,"Cafe Coffee Day, ASANSOL SENTRUM MALL WEST BENGAL,GROUND FLOOR(UNIT NO 105)B BLOCK T ASANSOL SENTRUM ,SHRISTINAGAR SEN RALEIG ROAD",Menu/428346.json
132474,Chick Blast,Asansol,3.8,50,300,"Chinese,Italian",1.28E+13,https://www.swiggy.com/restaurants/chick-blast-sentrum-mall-kanyapur-asansol-132474,"Chick Blast, FUN N FOOD ZONE, SENTRUM MALL, ASANSOL- 713305",Menu/132474.json
502241,Wow! Momo,Asansol,4.2,1,300,"Tibetan,Healthy Food",1.28E+13,https://www.swiggy.com/restaurants/wow-momo-asansol-adda-market-asansol-502241,"Wow! Momo, 58/New, G.T.Road, Adda Market, Block-D, Opp City Bus Stand,Asansol, Pincode-713301, ASANSOL MUNICIPAL CORPORATION, PASCHIM,BARDHAMAN, West Bengal, 713301",Menu/502241.json
169394,Park Cafe,Asansol,4.1,100,200,"South Indian,Street Food",2.28E+13,https://www.swiggy.com/restaurants/park-cafe-locality-chelidanga-asansol-169394,"Park Cafe, Asansol - 713304, Asansol Locality, Asansol",Menu/169394.json
433170,Agarwal Sweets & Snacks,Asansol,2.5,20,200,"Chinese,Fast Food",2.28E+13,https://www.swiggy.com/restaurants/agarwal-sweets-and-snacks-burnpur-road-asansol-433170,"Agarwal Sweets & Snacks , Shop No.G-03,Swastik Appartment,Shristi Nagar,Township Road,Asansol,West Bengal-713305",Menu/433170.json
244409,Calcutta Sweets,Asansol,4.2,100,200,Sweets,1.28E+13,https://www.swiggy.com/restaurants/calcutta-sweets-ushagram-munshi-bazar-asansol-244409,"Calcutta Sweets, 134(27/1) WEST APCAR GARDEN,ASANSOL",Menu/244409.json
266443,Ashok Chat Corner,Asansol,3.8,100,200,"Chinese,Chaat",2.28E+13,https://www.swiggy.com/restaurants/ashok-chat-corner-burnpur-road-rabindra-nagar-asansol-266443,"Ashok Chat Corner, Burnpur Road,Beside Asansol Inn,Asansol-713304",Menu/266443.json
357003,Lemon Grass,Asansol,4,20,300,"Chinese,North Indian",1.28E+13,https://www.swiggy.com/restaurants/lemon-grass-asa-burnpur-extn-kanyapur-asansol-357003,"Lemon Grass, 292 NEW 0303063 BENGAL SHRISTI INFARSTRUCTURE DEVELOPMENT PVT LTD SHRISTI NAGAR ASANSOL",Menu/357003.json
193195,Barrel House,Asansol,3.6,100,250,"North Indian,Chinese",1.28E+13,https://www.swiggy.com/restaurants/barrel-house-b-n-r-more-apcar-garden-asansol-193195,"Barrel House, B.N.R More, Asansol-713304",Menu/193195.json
134228,Hindustan Cake Walk,Asansol,3.4,20,150,Desserts,2.28E+13,https://www.swiggy.com/restaurants/hindustan-cake-walk-west-apcar-garden-asa-burnpur-extn-asansol-134228,"Hindustan Cake Walk, WEST APCAR GARDEN BHAGAT SINGH MARG ASANSOL 713305",Menu/134228.json
427245,Arihant natural,Asansol,4,100,100,"Beverages,Ice Cream",2.28E+13,https://www.swiggy.com/restaurants/arihant-natural-asa-burnpur-extn-asansol-427245,"Arihant natural, WEST APCAR GARDEN NEAR KALI MANDIR  RAGHUNATH CHAK U C DANGA WARD NO 32 ASANSOL",Menu/427245.json
131015,Purbasha International Hotel,Asansol,4,100,350,"North Indian,Indian",1.28E+13,https://www.swiggy.com/restaurants/purbasha-international-hotel-locality-apcar-garden-asansol-131015,"Purbasha International Hotel, Vivekananda Sarani, Bhagat Singh More, Asansol, West Bangal, Asansol Locality, Asansol",Menu/131015.json
167578,KFC,Asansol,4,500,400,"American,Snacks",1.28E+13,https://www.swiggy.com/restaurants/kfc-galaxy-mall-burnpur-asansol-167578,"KFC, KFC Restaurant, Galaxy Mall, Shop No-1,Ground Floor,Chitra More,Burnpur Road,Asansol-713304,West Bengal",Menu/167578.json
130130,Domino's Pizza,Asansol,4.4,20,400,Pizzas,1.28E+13,https://www.swiggy.com/restaurants/dominos-pizza-sentrum-mall-kanyapur-asansol-130130,"Domino's Pizza, UNIT NO.-107 & 111, GROUND FLOOR, B BLOCK, SENTRUM MALL, SHRISTINAGAR, ASANSOL, WEST BENGAL-713304, PH.NO",Menu/130130.json
241742,Himland,Asansol,4.2,100,250,"Chinese,Indian",1.28E+13,https://www.swiggy.com/restaurants/himland-ushagram-chelidanga-asansol-241742,"Himland, S.B  GORAI ROAD, SREE PALLY MORE, ASANSOL",Menu/241742.json
134227,Kolkata Biryani And Fast Food Corner,Asansol,3.9,100,150,"Biryani,Indian",0,https://www.swiggy.com/restaurants/kolkata-biryani-and-fast-food-corner-court-compound-asansol-court-area-asansol-134227,"Kolkata Biryani And Fast Food Corner, COURT COMPOUND BESIDE EXCISE OFFICE ASANSOL713304",Menu/134227.json
528459,La Pizzario,Asansol,3.7,20,200,"Pizzas,Italian",1.28E+13,https://www.swiggy.com/restaurants/la-pizzario-asa-burnpur-extn-opposit-starling-hospital-asansol-528459,"La Pizzario, NO 632D/374 BURNPUR ROAD OPPOSIT STARLING HOSPITAL ASANSOL 713325",Menu/528459.json
167447,Laa-Jawaab,Asansol,2.8,20,300,Chinese,0,https://www.swiggy.com/restaurants/laa-jawaab-railpar-asansol-167447,"Laa-Jawaab, sitladanga railpar near ok road auto stand asansol 713302",Menu/167447.json
269800,Chulha Chowka,Asansol,4.1,100,300,"Indian,Chinese",license,https://www.swiggy.com/restaurants/chulha-chowka-asa-burnpur-extn-rabindra-nagar-asansol-269800,"Chulha Chowka, SRADHYANJALI APARTMENT, BURNPUR ROAD, ASANSOL, 713304",Menu/269800.json
131021,Sakshi Restaurant,Asansol,4,100,300,"North Indian,Indian",1.28E+13,https://www.swiggy.com/restaurants/sakshi-restaurant-locality-asansol-court-area-asansol-131021,"Sakshi Restaurant, kachari Road, Court More Asansol, Asansol Locality, Asansol",Menu/131021.json
131036,Hotel Priyanka International & Restaurant,Asansol,4.5,20,300,"Indian,Chinese",1.28E+13,https://www.swiggy.com/restaurants/hotel-priyanka-international-and-restaurant-police-line-rabindra-nagar-asansol-131036,"Hotel Priyanka International & Restaurant, BURNPUR ROAD, OPP. POLICE LINE, SARAT MANCH, ASANSOL- 713301",Menu/131036.json
237269,Pizza Xpress Pizzeria,Asansol,4,100,250,"Pizzas,Snacks",1.28E+13,https://www.swiggy.com/restaurants/pizza-xpress-pizzeria-burnpur-road-chelidanga-asansol-237269,"Pizza Xpress Pizzeria, LOWER CHELIDANGA ASANSOL",Menu/237269.json
506414,Mama Mia! Italian Ice Creams,Asansol,4.5,100,200,"Ice Cream,Ice Cream Cakes",license,https://www.swiggy.com/restaurants/mama-mia-italian-ice-creams-asa-burnpur-extn-asansol-506414,"Mama Mia! Italian Ice Creams, S B Ghorai Road, Hill View (North), Opposite- Hill View Nursing Home, (Bye lane, 1st Right Turn, Back side of Petrol Pump), P O- Asansol, Dist- Paschim Burdwan, West Bengal",Menu/506414.json
187066,Mahamaya Restaurant,Asansol,2.8,50,200,"Chinese,Biryani",1.28E+13,https://www.swiggy.com/restaurants/mahamaya-restaurant-allahabad-bank-chelidanga-asansol-187066,"Mahamaya Restaurant, 145, Sripally, S.B Gorai Road, Opp- Allahabad Bank",Menu/187066.json
411701,Mio Amore - The Cake Shop,Asansol,4.3,100,150,"Desserts,Bakery",1.28E+13,https://www.swiggy.com/restaurants/mio-amore-the-cake-shop-ushagram-asansol-411701,"Mio Amore - The Cake Shop, 59/NEW P.C.M MARKET,COMPLEX SHOP NO15,G.T ROAD.OPP CITY BUS STAND, ASANSOL, ASANSOL MUNICIPAL CORPORATION, PASCHIM BARDHAMAN, West Bengal-713301",Menu/411701.json
412254,New Momo World,Asansol,3.8,20,100,"Chinese,Burgers",2.28E+13,https://www.swiggy.com/restaurants/new-momo-world-asa-burnpur-extn-asansol-412254,"New Momo World, sushil kumar das ASTARAGE COMPLEX BURNPUR ROAD SHOP NO D/03 BLOCK IV ASANSOL",Menu/412254.json
254615,Pavilion Restaurant,Asansol,3.6,50,300,"Bengali,Biryani",2.28E+13,https://www.swiggy.com/restaurants/pavilion-restaurant-burnpur-road-chelidanga-asansol-254615,"Pavilion Restaurant, S.B GORAI ROAD,UPPER CHELLIDANGA,ASANSOL(W.B)",Menu/254615.json
248106,Ganpati's Meet & Eat,Asansol,3.5,20,200,"Chinese,Indian",2.28E+13,https://www.swiggy.com/restaurants/ganpatis-meet-and-eat-road-burnpur-asansol-248106,"Ganpati's Meet & Eat, burnpur road, opp- galaxy mall asansol 713325",Menu/248106.json
291603,Pratims Pizza,Asansol,4.2,100,250,"Pizzas,Fast Food",1.28E+13,https://www.swiggy.com/restaurants/pratims-pizza-asa-burnpur-extn-chelidanga-asansol-291603,"Pratims Pizza, Gita Shree Apartment,S.B Gorai Road,Hill View North,Asansol,713304",Menu/291603.json
286751,Delhi Hotel,Asansol,3.8,500,250,"North Indian,Chinese",1.28E+13,https://www.swiggy.com/restaurants/delhi-hotel-ushagram-pathak-bari-asansol-286751,"Delhi Hotel, 1(1)G.C,Mitra Rd,Asansol(WB)-713301",Menu/286751.json
132476,Chicken Hub,Asansol,3.9,50,300,"Biryani,Chinese",2.28E+13,https://www.swiggy.com/restaurants/chicken-hub-locality-pathak-bari-asansol-132476,"Chicken Hub, Opp City Bus Stand, G T Road, beside electric office, Asansol Locality, Asansol",Menu/132476.json
360881,Pizza King,Asansol,3.8,20,200,"Pizzas,American",2.28E+13,https://www.swiggy.com/restaurants/pizza-king-asa-burnpur-extn-chelidanga-asansol-360881,"Pizza King, HILL VIEW PARK SB GORAI ROAD PANI TANKI HIRAPUR  ASANSOL",Menu/360881.json
131011,Spice & Grill,Asansol,3.5,20,200,"Chinese,North Indian",1.28E+13,https://www.swiggy.com/restaurants/spice-and-grill-road-radha-nagar-asansol-131011,"Spice & Grill, Near Chinnamasta Mandir, Radha Nagar Road, Asansol Locality, Asansol",Menu/131011.json
267397,Cake Studio,Asansol,4,50,200,Bakery,2.28E+13,https://www.swiggy.com/restaurants/cake-studio-asa-burnpur-extn-pathak-bari-asansol-267397,"Cake Studio, BUDDHA MORE, OPP-PANI TANKI, ASANSOL, 713304",Menu/267397.json
169396,New Sudhamrit Restaurants,Asansol,4.2,100,200,"Chinese,Indian",1.28E+13,https://www.swiggy.com/restaurants/new-sudhamrit-restaurants-bastin-bazar-pathak-bari-asansol-169396,"New Sudhamrit Restaurants, 30, Bastin Bazar, G T Road, Asansol - 713301, Asansol Locality, Asansol",Menu/169396.json
169368,Arsalan Biryani,Asansol,4,100,250,"Biryani,North Indian",2.28E+13,https://www.swiggy.com/restaurants/arsalan-biryani-bastin-bazar-pathak-bari-asansol-169368,"Arsalan Biryani, Bastin Bazar, Gt Road Near PNB",Menu/169368.json
486187,Madhuri,Asansol,4.2,100,80,North Indian,1.28E+13,https://www.swiggy.com/restaurants/madhuri-ushagram-munshi-bazar-asansol-486187,"Madhuri, 74/57 GT ROAD ASANSOL ASANSOL MUNICIPAL CORPORATION PASHIM BARDHAMAN  WB 713301",Menu/486187.json
336769,MOMO AMRIT,Asansol,4.5,20,150,Chinese,2.28E+13,https://www.swiggy.com/restaurants/momo-amrit-asa-burnpur-extn-pathak-bari-asansol-336769,"MOMO AMRIT, KAUSTAV NARAYAN GORAI, 30, G.T. ROAD, BASTIN BAZAR, ASANSOL, ASANSOL MUNICIPAL CORPORATION, PASCHIM BARDHAMAN (West Bengal), - 713301",Menu/336769.json
131013,Appy's Kitchen (Cakes and Snacks),Asansol,3.8,50,100,"Desserts,Pizzas",2.28E+13,https://www.swiggy.com/restaurants/appys-kitchen-cakes-and-snacks-hutton-road-pathak-bari-asansol-131013,"Appy's Kitchen (Cakes and Snacks), Annada Tower, Rasdanga more, Hutton Road, Asansol Locality, Asansol",Menu/131013.json
417096,The Taste Of Kings,Asansol,3.5,100,200,"Chinese,Indian",1.28E+13,https://www.swiggy.com/restaurants/the-taste-of-kings-asa-burnpur-extn-asansol-417096,"The Taste Of Kings, CENTRAL PARK NEAR PANI TANKI ASANSOLOL",Menu/417096.json
435294,Rollaza,Asansol,4,20,250,"Snacks,Beverages",2.28E+13,https://www.swiggy.com/restaurants/rollaza-burnpur-road-asansol-435294,"Rollaza, 197/New,Annada Tower, Ground Floor,Shop-5,M N.Saha Road,Rashdanga,Ward No-45,Asansol,West Bengal-713301",Menu/435294.json
132470,Bombay Hotel Garam Masala,Asansol,4,50,250,"South Indian,North Indian",1.28E+13,https://www.swiggy.com/restaurants/bombay-hotel-garam-masala-opp-galaxy-mall-munshi-bazar-asansol-132470,"Bombay Hotel Garam Masala, munshi bazar g t road asansol 713301 opposite east turn railway boys school",Menu/132470.json
358372,Chef's Roll,Asansol,3.8,20,100,Chinese,2.28E+13,https://www.swiggy.com/restaurants/chefs-roll-asa-extn-burnpur-asansol-358372,"Chef's Roll , SYREYASI BHAVAN NARSINGH BANDH BURNPUR WARD NO 77 ASANSOL",Menu/358372.json
131033,Sarkar's Kitchen,Asansol,4,100,250,"Indian,Bengali",2.28E+13,https://www.swiggy.com/restaurants/sarkars-kitchen-locality-burnpur-asansol-131033,"Sarkar's Kitchen, Burnpur, Asansol - 713325, Asansol Locality, Asansol",Menu/131033.json
277798,The South Junction,Asansol,2.5,20,250,South Indian,2.28E+13,https://www.swiggy.com/restaurants/the-south-junction-ushagram-pathak-bari-asansol-277798,"The South Junction, G.T Road, Opp- Head Post Office, Asansol,713301",Menu/277798.json
131029,Cosmic Grill,Asansol,3.7,20,200,"Chinese,Indian",2.28E+13,https://www.swiggy.com/restaurants/cosmic-grill-locality-munshi-bazar-asansol-131029,"Cosmic Grill, 28, Gt Road, Ushagram, Asansol - 713303, Asansol Locality, Asansol",Menu/131029.json
478110,Mellow caffe,Asansol,3.8,20,200,"Pizzas,Ice Cream",1.28E+13,https://www.swiggy.com/restaurants/mellow-caffe-asa-burnpur-extn-asansol-478110,"Mellow caffe, 2/217 M N SAHA ROAD ASANSAL PASCHIM BARDHAMAN WB  713301",Menu/478110.json
171171,Food Street Lajawab,Asansol,4.4,20,200,"Chinese,Mughlai",0,https://www.swiggy.com/restaurants/food-street-lajawab-burnpur-road-hamid-nagar-asansol-171171,"Food Street Lajawab, S.B Gorai Road,Near Maa Bimola sweets,Asansol",Menu/171171.json
370118,Mughal -E- Azam,Asansol,3.1,20,200,"North Indian,Indian",2.28E+13,https://www.swiggy.com/restaurants/mughal-e-azam-asa-burnpur-extn-hamid-nagar-asansol-370118,"Mughal -E- Azam, SB GORAI ROAD BESIDE BIMALA SWEETS ASANSOL",Menu/370118.json
131035,Bobby Snacks,Asansol,4.3,100,150,"Snacks,Chinese",2.28E+13,https://www.swiggy.com/restaurants/bobby-snacks-barafkal-more-hamid-nagar-asansol-131035,"Bobby Snacks, VIVEKANAND PALLY, NEAR BARAFKAL MORE, ASANSOL- 713301",Menu/131035.json
171169,Kolkata Royal Biryani House,Asansol,3.9,100,200,"Biryani,Indian",2.28E+13,https://www.swiggy.com/restaurants/kolkata-royal-biryani-house-ushagram-dildar-nagar-asansol-171169,"Kolkata Royal Biryani House, s b gorai road nipunalaya asansol",Menu/171169.json
402535,Sharma foods,Asansol,3.8,50,200,"Indian,Chaat",2.28E+13,https://www.swiggy.com/restaurants/sharma-foods-asa-burnpur-extn-rasdanga-friends-club-near-chanban-kutir-asansol-402535,"Sharma foods, Rasdanga Friends club SUMOD PALLY NEAR DURGA MONDIR   BUDHA RAM KANAI STHAN ASANSON",Menu/402535.json
326570,South Masala (pure veg),Asansol,3.9,20,250,"South Indian,Indian",2.28E+13,https://www.swiggy.com/restaurants/south-masala-pure-veg-ushagram-burnpur-asansol-326570,"South Masala (pure veg), 134 STATION ROAD BURANPUR  BESIDE AXIS BANK BURNPUR,  ASANSOL",Menu/326570.json
170995,Ramji Snacks,Asansol,3.7,20,100,"Snacks,Indian",2.28E+13,https://www.swiggy.com/restaurants/ramji-snacks-road-burnpur-asansol-170995,"Ramji Snacks, Burnpur upper Road, Near Bus Stand",Menu/170995.json
171006,Haldirams Prabhuji,Asansol,4,100,250,"Sweets,Snacks",2.28E+13,https://www.swiggy.com/restaurants/haldirams-prabhuji-ushagram-pathak-bari-asansol-171006,"Haldirams Prabhuji, 116, GT Road east, opp Bhanga Panchil, Asansol Locality, Asansol",Menu/171006.json
321037,Hayat Biryani House,Asansol,3.7,20,250,"Biryani,Chinese",2.28E+13,https://www.swiggy.com/restaurants/hayat-biryani-house-asa-burnpur-extn-puranahat-asansol-321037,"Hayat Biryani House, PURANAHAT MANDIR ROAD BURNPUR",Menu/321037.json
200592,Ritesh Biriyani N Fast Food,Asansol,3.3,20,200,"Biryani,Fast Food",2.28E+13,https://www.swiggy.com/restaurants/ritesh-biriyani-n-fast-food-burnpur-barimoyedan-rambandh-asansol-200592,"Ritesh Biriyani N Fast Food, Burnpur, Station Road, Beside-Burnpur Church",Menu/200592.json
131031,The Grand Lazeez,Asansol,3.9,100,500,"Biryani,Indian",1.28E+13,https://www.swiggy.com/restaurants/the-grand-lazeez-locality-ushagram-asansol-131031,"The Grand Lazeez, G T Road, Murgasol, Asansol, Asansol Locality, Asansol",Menu/131031.json
131932,Punjabi Rasoi,Asansol,4.1,100,250,"North Indian,Chinese",2.18E+13,https://www.swiggy.com/restaurants/punjabi-rasoi-locality-ushagram-asansol-131932,"Punjabi Rasoi, GT road, rambandhu talaw, asansol, Asansol Locality, Asansol",Menu/131932.json
295744,Baskin Robbins,Asansol,4.5,100,250,"Desserts,Ice Cream",2.28E+13,https://www.swiggy.com/restaurants/baskin-robbins-raghu-kasi-complex-ushagram-asansol-295744,"Baskin Robbins, NEAR DURGA FOOD RAGHU KASI COMPLEX, G.T ROAD PO- USHAGRAM, ASANSOL MUNICIPAL CORPORATION, RASCHIM BARDHAMAN ( WEST BENGAL ) :- 713303",Menu/295744.json
438868,One Bite,Asansol,3.5,20,300,"Fast Food,Italian",2.28E+13,https://www.swiggy.com/restaurants/one-bite-asa-burnpur-extn-ushagram-asansol-438868,"One Bite, GT Road Murgasol,Laxminarayan Evenue,Shop Room No 15,First Floor,Opposite Regal Plaza ,Ward No-21,Asansol,West Bengal-713303",Menu/438868.json
503220,Yaara da dhaba,Asansol,3.6,20,250,"North Indian,Chinese",2.28E+13,https://www.swiggy.com/restaurants/yaara-da-dhaba-ushagram-asansol-503220,"Yaara da dhaba, PREMISES NO. 193/78/110, RAMBANDHU TALAW, G.T ROAD, WARD NO-43, ASANSOL",Menu/503220.json
170498,Mistimukh Sweets,Asansol,4.3,50,200,"Sweets,Snacks",2.28E+13,https://www.swiggy.com/restaurants/mistimukh-sweets-ushagram-hamid-nagar-asansol-170498,"Mistimukh Sweets, Mohishila Restaurant, Asansol 713303",Menu/170498.json
169912,The Grand Saffron,Asansol,4.1,20,200,"Indian,Chinese",1.28E+13,https://www.swiggy.com/restaurants/the-grand-saffron-ushagram-asansol-169912,"The Grand Saffron, 30, G.T. Road, East, Opp B.B College",Menu/169912.json
171004,Bejoy Food Plaza,Asansol,3.5,100,200,"Indian,North Indian",1.28E+13,https://www.swiggy.com/restaurants/bejoy-food-plaza-ushagram-asansol-171004,"Bejoy Food Plaza, 956, G.T Road, Ushagram, Asansol - 713303",Menu/171004.json
169913,The Grand Aroma,Asansol,4.1,50,200,"North Indian,Tandoor",1.28E+13,https://www.swiggy.com/restaurants/the-grand-aroma-ushagram-asansol-169913,"The Grand Aroma, 30, Gt road, East, Opp BB college",Menu/169913.json
408174,Hyderabad Badshahi Biryani,Asansol,2.5,20,300,"Biryani,Indian",2.28E+13,https://www.swiggy.com/restaurants/hyderabad-badshahi-biryani-burnpur-road-asansol-408174,"Hyderabad Badshahi Biryani, Baishnab Bandh,Near Nabin Sangha Club,Burnpur,Ward No-95,Asansol-713325",Menu/408174.json
286657,Aahare Bahare,Asansol,3.5,20,250,Bengali,2.28E+13,https://www.swiggy.com/restaurants/aahare-bahare-asa-extn-burnpur-asansol-286657,"Aahare Bahare, Baishnab Bandh, Burnpur near nabin sangha club,Burnpur,Asansol-713325",Menu/286657.json
91098,Safa Restaurant,Aurangabad,3.6,1,150,"North Indian,Indian",1.15E+13,https://www.swiggy.com/restaurants/safa-restaurant-nirala-bazar-naralibag-aurangabad-91098,"Safa Restaurant, BUDDILANE, JUNA BAZAR, AURANGABAD., Nirala Bazar, Aurangabad",Menu/91098.json
267044,ROCK  N  ROLL,Aurangabad,3.9,100,200,"Fast Food,Pizzas",1.15E+13,https://www.swiggy.com/restaurants/rock-n-roll-cidco-aurangabad-267044,"ROCK  N  ROLL, AT POST SHOPNO 15 AJANTA COMPLEX PLOT NO 10/B1 CANNAUGHT CIDCO, TQ AURANGABADDIST AURANGABAD,  - 431003",Menu/267044.json
469671,Priti Momos & Chinese Food Corner,Aurangabad,4.1,50,300,Chinese,2.15E+13,https://www.swiggy.com/restaurants/priti-momos-and-chinese-food-corner-cidco-aurangabad-469671,"Priti Momos & Chinese Food Corner, N S Plot N12, Cannought Place, Near More Shoppe, Zone B, Ward 20, CIDCO, Aurangabad",Menu/469671.json
107989,Udupi Shrikrishna Veg Restaurant,Aurangabad,4,1,200,"North Indian,South Indian",1.15E+13,https://www.swiggy.com/restaurants/udupi-shrikrishna-veg-restaurant-gadia-vihar-shahnoorwadi-aurangabad-107989,"Udupi Shrikrishna Veg Restaurant, Opposite Malkapur Bank, Sangram Nagar Flyover, Shahnoormiya Dargah, Aurangabad, Nyay Nagar, Aurangabad",Menu/107989.json
74102,Hotel Rana Veg Non Veg Restaurant,Aurangabad,4,100,250,"Maharashtrian,North Indian",2.15E+13,https://www.swiggy.com/restaurants/hotel-rana-veg-non-veg-restaurant-cannought-place-m-g-m-aurangabad-74102,"Hotel Rana Veg Non Veg Restaurant, CIDCO Connaught, CIDCO, Aurangabad",Menu/74102.json
75645,Hotel VIP Maratha Connaught Cidco,Aurangabad,3.8,100,300,"Maharashtrian,Biryani",1.15E+13,https://www.swiggy.com/restaurants/hotel-vip-maratha-connaught-cidco-cidco-m-g-m-aurangabad-75645,"Hotel VIP Maratha Connaught Cidco, Connaught Place, CIDCO, Aurangabad",Menu/75645.json
106044,CFC Shalimar Family Restaurant,Aurangabad,3.7,1,200,"North Indian,Biryani",2.15E+13,https://www.swiggy.com/restaurants/cfc-shalimar-family-restaurant-cidco-jaswantpura-aurangabad-106044,"CFC Shalimar Family Restaurant, Trimurti Housing Society, Near Kat Kat Gate, Jaswantpura, Aurangabad",Menu/106044.json
450224,Mustafa's Dum Biryani-Cidco,Aurangabad,4.1,20,250,Biryani,1.15E+13,https://www.swiggy.com/restaurants/mustafas-dum-biryani-cidco-cidco-cannought-aurangabad-450224,"Mustafa's Dum Biryani-Cidco,  Shop 4, CTS, Connaught Area, CIDCO, Aurangabad",Menu/450224.json
96844,Bombay A1 Tawa Spot,Aurangabad,3.5,500,150,"North Indian,Chinese",2.15E+13,https://www.swiggy.com/restaurants/bombay-a1-tawa-spot-nirala-bazar-shahgunj-aurangabad-96844,"Bombay A1 Tawa Spot, Opposite To City Medical Store, LotaKaranga Road, City Chowk, Chikalthana, Aurangabad",Menu/96844.json
74104,Icy Spicy,Aurangabad,4.1,100,250,"North Indian,Chinese",1.15E+13,https://www.swiggy.com/restaurants/icy-spicy-cidco-aurangabad-74104,"Icy Spicy, Mini Shop No. 65-66, Cannought Garden, CIDCO Cannought, Cidco, Aurangabad, Maharashtra 431003, India",Menu/74104.json
73976,Cake N Bake,Aurangabad,4,50,150,"Bakery,Pizzas",1.15E+13,https://www.swiggy.com/restaurants/cake-n-bake-cidco-aurangabad-73976,"Cake N Bake, N 5, Main Road, Gulmohar Colony, Sahyadri Nagar, CIDCO, Aurangabad",Menu/73976.json
134690,Shawarma King Adil Feel In Saudi,Aurangabad,3.9,1,150,Arabian,2.15E+13,https://www.swiggy.com/restaurants/shawarma-king-adil-feel-in-saudi-nirala-bazar-shah-bazar-aurangabad-134690,"Shawarma King Adil Feel In Saudi, Buddi lane, Aurangabad",Menu/134690.json
190259,Monginis - Cannought,Aurangabad,4.2,50,300,"Bakery,Desserts",1.15E+13,https://www.swiggy.com/restaurants/monginis-cannought-cidco-m-g-m-aurangabad-190259,"Monginis - Cannought, Cannought Garden, CIDCO Cannought, M G M, Aurangabad, Maharashtra, India",Menu/190259.json
73784,Mauj,Aurangabad,4,500,200,"North Indian,Chinese",1.15E+13,https://www.swiggy.com/restaurants/mauj-cidco-m-g-m-aurangabad-73784,"Mauj, 31, Kailash Arcade, Opposite Bank of Baroda, Connaught Place, CIDCO, Aurangabad",Menu/73784.json
111054,Pride Kitchen Hydrabadi Biryani,Aurangabad,4.1,1,250,"North Indian,Biryani",2.15E+13,https://www.swiggy.com/restaurants/pride-kitchen-hydrabadi-biryani-usmanpura-new-usmanpura-aurangabad-111054,"Pride Kitchen Hydrabadi Biryani, Shop No 1, Nakhate Corner, Osmanpura, Usmanpura, Aurangabad",Menu/111054.json
380465,KadiPatta Cafe,Aurangabad,4.3,20,200,"Indian,Chinese",2.15E+13,https://www.swiggy.com/restaurants/kadipatta-cafe-cidco-aurangabad-380465,"KadiPatta Cafe, Kadipatta Foods, Narayan Plaza, Besides Royal Enfiled Showroom, Aurangabad, Maharashtra, India",Menu/380465.json
